trial0000001, DFBA, 3510.0, 20, 175.50, 5.70, 0.00383876, 0.00000032, ZIP, 2301.0, 20, 115.05, 9.00, 0.00000429, 0.00000357
trial0000002, DFBA, 3200.5, 20, 160.03, 5.40, 0.01618461, 0.00000037, ZIP, 2408.0, 20, 120.40, 9.95, 0.00001071, 0.00001015
trial0000003, DFBA, 2726.0, 20, 136.30, 4.90, 0.03918025, 0.00000093, ZIP, 2614.0, 20, 130.70, 9.10, 0.00001863, 0.00001531
trial0000004, DFBA, 3383.5, 20, 169.18, 5.50, 0.01646276, 0.00000063, ZIP, 2874.5, 20, 143.72, 10.40, 0.00000694, 0.00000618
trial0000005, DFBA, 3380.5, 20, 169.03, 5.55, 0.00806882, 0.00000060, ZIP, 2790.5, 20, 139.53, 10.65, 0.00000633, 0.00000593
trial0000006, DFBA, 3208.75, 20, 160.44, 5.60, 0.01624678, 0.00000057, ZIP, 2754.25, 20, 137.71, 10.65, 0.00001016, 0.00001038
trial0000007, DFBA, 2504.0, 20, 125.20, 3.80, 0.04941226, 0.00000215, ZIP, 3005.0, 20, 150.25, 8.80, 0.00002320, 0.00002064
trial0000008, DFBA, 2523.5, 20, 126.17, 4.40, 0.09419905, 0.00000152, ZIP, 3007.5, 20, 150.38, 9.30, 0.00001895, 0.00001986
trial0000009, DFBA, 3259.0, 20, 162.95, 4.90, 0.06020368, 0.00000075, ZIP, 2688.5, 20, 134.43, 8.65, 0.00001785, 0.00001737
trial0000010, DFBA, 2653.5, 20, 132.68, 4.65, 0.01695648, 0.00000073, ZIP, 2725.5, 20, 136.28, 9.25, 0.00001148, 0.00001002
