trial0000001, DFBA, 6581.908294677734, 36, 182.83, 8.78, 0.72827199, 0.00000000, GVWY, 767.0917053222656, 4, 191.77, 16.00, 0.00000595, 0.00000184
trial0000002, DFBA, 6188.07599067688, 36, 171.89, 7.81, 0.75269678, 0.00000006, GVWY, 686.9240093231201, 4, 171.73, 14.25, 0.00000739, 0.00000038
trial0000003, DFBA, 5651.545068740845, 36, 156.99, 7.28, 0.77099312, 0.00000003, GVWY, 855.6810531616211, 4, 213.92, 14.25, 0.00000226, 0.00000019
trial0000004, DFBA, 5527.08681678772, 36, 153.53, 7.06, 0.75493149, 0.00000012, GVWY, 547.3213710784912, 4, 136.83, 13.75, 0.00000777, 0.00000000
trial0000005, DFBA, 5341.984022140503, 36, 148.39, 7.28, 0.76959292, 0.00000013, GVWY, 612.8633785247803, 4, 153.22, 15.75, 0.00000337, 0.00000089
trial0000006, DFBA, 5705.234197616577, 36, 158.48, 7.69, 0.75530865, 0.00000000, GVWY, 716.365312576294, 4, 179.09, 13.00, 0.00000977, 0.00000061
trial0000007, DFBA, 5675.107843399048, 36, 157.64, 7.58, 0.76012815, 0.00000058, GVWY, 870.6390743255615, 4, 217.66, 14.75, 0.00000334, 0.00000016
trial0000008, DFBA, 5230.5110721588135, 36, 145.29, 6.72, 0.75289045, 0.00000052, GVWY, 683.9988346099854, 4, 171.00, 14.75, 0.00000637, 0.00000047
trial0000009, DFBA, 5674.230354309082, 36, 157.62, 7.69, 0.75540327, 0.00000000, GVWY, 757.9904937744141, 4, 189.50, 14.25, 0.00000242, 0.00000172
trial0000010, DFBA, 5727.924728393555, 36, 159.11, 7.19, 0.76204993, 0.00000001, GVWY, 682.0752716064453, 4, 170.52, 13.25, 0.00000579, 0.00000080
