trial0000001, DFBA, 7260.0, 20, 363.00, 5.90, 0.00812254, 0.00000036, GVWY, 2401.0, 20, 120.05, 9.40, 0.00000824, 0.00000050
trial0000002, DFBA, 5764.0, 20, 288.20, 5.05, 0.07315032, 0.00000086, GVWY, 4236.5, 20, 211.82, 10.40, 0.00001232, 0.00000110
trial0000003, DFBA, 6276.0, 20, 313.80, 5.70, 0.06773820, 0.00000022, GVWY, 4210.0, 20, 210.50, 11.60, 0.00001181, 0.00000134
trial0000004, DFBA, 6396.75, 20, 319.84, 5.30, 0.05581594, 0.00000072, GVWY, 3949.25, 20, 197.46, 10.65, 0.00001016, 0.00000114
trial0000005, DFBA, 5916.0, 20, 295.80, 5.05, 0.06518808, 0.00000083, GVWY, 4261.0, 20, 213.05, 10.95, 0.00001034, 0.00000085
trial0000006, DFBA, 5821.75, 20, 291.09, 5.50, 0.06023913, 0.00000028, GVWY, 4491.75, 20, 224.59, 11.25, 0.00001117, 0.00000087
trial0000007, DFBA, 6031.5, 20, 301.57, 5.20, 0.06335947, 0.00000051, GVWY, 4397.5, 20, 219.88, 11.40, 0.00001216, 0.00000067
trial0000008, DFBA, 6890.5, 20, 344.52, 5.65, 0.06020448, 0.00000046, GVWY, 3299.5, 20, 164.97, 10.55, 0.00001316, 0.00000135
trial0000009, DFBA, 5039.75, 20, 251.99, 4.90, 0.06522595, 0.00000041, GVWY, 4150.25, 20, 207.51, 10.60, 0.00001102, 0.00000088
trial0000010, DFBA, 6451.25, 20, 322.56, 5.20, 0.05801313, 0.00000046, GVWY, 3733.75, 20, 186.69, 10.40, 0.00001215, 0.00000138
