trial0000001, DFBA,673,38,17.71,1.53,0.03438148,0.00000003, SHVR,38,2,19,2.5,0.000001,0.0000039
trial0000002, DFBA,1920,38,50.53,4.84,0.00639109,0.00000018, SHVR,179,2,89.5,5,0.00000772,0
trial0000003, DFBA,2341.5,38,61.62,5.68,0.00608254,0.00000017, SHVR,169,2,84.5,5.5,0.00001607,0
trial0000004, DFBA,2230,38,58.68,5.87,0.00652768,0.00000034, SHVR,80,2,40,3.5,0.00001573,0.00000021
trial0000005, DFBA,2865,38,75.39,6.97,0.00590247,0.00000008, SHVR,160,2,80,6.5,0.00000335,0
trial0000006, DFBA,2132.75,38,56.12,5.42,0.0059128,0.00000029, SHVR,117.25,2,58.62,4.5,0.00000423,0.00000301
trial0000007, DFBA,2384.75,38,62.76,5.68,0.00602233,0, SHVR,148.25,2,74.12,6,0.00001921,0.00000169
trial0000008, DFBA,2192.75,38,57.7,5.21,0.00602378,0, SHVR,134.25,2,67.12,6,0.00000821,0
trial0000009, DFBA,2287.5,38,60.2,5.84,0.00653684,0.00000019, SHVR,145.5,2,72.75,7,0.00001375,0
trial0000010, DFBA,2318.75,38,61.02,5.45,0.00604677,0.00000047, SHVR,136.25,2,68.12,6.5,0.00000039,0
trial0000011, DFBA,2116,38,55.68,5.34,0.0059048,0.00000008, SHVR,110,2,55,4.5,0,0
trial0000012, DFBA,2402,38,63.21,6.03,0.00607966,0.00000034, SHVR,120,2,60,4.5,0.00000186,0
trial0000013, DFBA,1941,38,51.08,4.89,0.00652648,0.00000009, SHVR,166,2,83,6.5,0.00000686,0
trial0000014, DFBA,2247,38,59.13,5.45,0.00665882,0.00000009, SHVR,51,2,25.5,3,0.00000701,0
trial0000015, DFBA,2807.5,38,73.88,6.53,0.00608756,0.00000006, SHVR,94.5,2,47.25,6,0,0
trial0000016, DFBA,2180.75,38,57.39,5.47,0.00576513,0, SHVR,116.25,2,58.12,4,0.00000404,0
trial0000017, DFBA,2349.25,38,61.82,5.24,0.00614536,0.0000001, SHVR,72.75,2,36.38,4,0.00001869,0
trial0000018, DFBA,1904.25,38,50.11,4.68,0.00643896,0, SHVR,160.5,2,80.25,6.5,0.00000353,0
trial0000019, DFBA,2241.75,38,58.99,5.61,0.0062403,0, SHVR,139.25,2,69.62,5,0.00000822,0
trial0000020, DFBA,2464.5,38,64.86,5.66,0.00617709,0, SHVR,196.5,2,98.25,6.5,0.00001354,0
trial0000021, DFBA,2244,38,59.05,5.58,0.00692008,0.00000019, SHVR,128,2,64,4.5,0,0
trial0000022, DFBA,1770.75,38,46.6,4.32,0.00640437,0.0000002, SHVR,128.75,2,64.38,5.5,0.00000419,0.00000084
trial0000023, DFBA,2479.5,38,65.25,5.87,0.0062606,0.0000001, SHVR,87.5,2,43.75,5.5,0,0
trial0000024, DFBA,2113,38,55.61,5.37,0.00655321,0.00000031, SHVR,165,2,82.5,6.5,0,0
trial0000025, DFBA,2105.5,38,55.41,5.5,0.0059695,0, SHVR,116.5,2,58.25,5,0,0
trial0000026, DFBA,2359.5,38,62.09,5.76,0.00672713,0.00000027, SHVR,91,2,45.5,4,0.00003555,0
trial0000027, DFBA,2386,38,62.79,5.92,0.00678112,0, SHVR,96,2,48,4,0.00000443,0
trial0000028, DFBA,2161.5,38,56.88,5.37,0.00717873,0, SHVR,112.5,2,56.25,6,0,0
trial0000029, DFBA,2209,38,58.13,4.97,0.00780594,0.00000042, SHVR,72,2,36,4.5,0.00001508,0
trial0000030, DFBA,1956.25,38,51.48,5.05,0.00690845,0.00000032, SHVR,113.75,2,56.88,5,0.00000383,0
trial0000031, DFBA,2322.5,38,61.12,5.63,0.00625028,0.00000001, SHVR,101.5,2,50.75,6,0.00000427,0
trial0000032, DFBA,2407,38,63.34,5.95,0.00630186,0.00000012, SHVR,132,2,66,4,0,0
trial0000033, DFBA,2130.5,38,56.07,5.18,0.00615241,0.00000012, SHVR,193.5,2,96.75,8,0,0
trial0000034, DFBA,2126,38,55.95,5.61,0.00590315,0.00000008, SHVR,138,2,69,7,0.0000038,0.00000235
trial0000035, DFBA,2465.75,38,64.89,6,0.00620485,0.00000026, SHVR,125.25,2,62.62,5,0,0
trial0000036, DFBA,2475.75,38,65.15,6.21,0.00594306,0.00000043, SHVR,91.25,2,45.62,4.5,0.00000713,0
