trial0000001, DFBA, 2568.75, 20, 128.44, 4.60, 0.09844793, 0.00000068, GVWY, 1620.75, 20, 81.04, 9.25, 0.00001205, 0.00000144
trial0000002, DFBA, 3166.25, 20, 158.31, 5.70, 0.06438483, 0.00000020, GVWY, 1842.75, 20, 92.14, 10.50, 0.00001325, 0.00000104
trial0000003, DFBA, 3332.0, 20, 166.60, 6.05, 0.06626631, 0.00000082, GVWY, 1902.0, 20, 95.10, 10.40, 0.00001219, 0.00000112
trial0000004, DFBA, 3223.0, 20, 161.15, 5.55, 0.06777935, 0.00000112, GVWY, 1847.0, 20, 92.35, 10.35, 0.00001354, 0.00000102
trial0000005, DFBA, 3148.5, 20, 157.43, 5.75, 0.05026662, 0.00000107, GVWY, 2527.5, 20, 126.38, 10.85, 0.00001634, 0.00000218
trial0000006, DFBA, 3429.75, 20, 171.49, 5.15, 0.06857542, 0.00000071, GVWY, 2287.25, 20, 114.36, 11.80, 0.00001274, 0.00000113
trial0000007, DFBA, 2989.75, 20, 149.49, 5.70, 0.04511589, 0.00000083, GVWY, 2406.75, 20, 120.34, 10.45, 0.00001429, 0.00000129
trial0000008, DFBA, 2687.5, 20, 134.38, 4.70, 0.04541917, 0.00000074, GVWY, 2677.5, 20, 133.88, 10.90, 0.00001556, 0.00000134
trial0000009, DFBA, 3191.5, 20, 159.57, 5.85, 0.05558293, 0.00000030, GVWY, 1961.5, 20, 98.08, 9.45, 0.00001394, 0.00000133
trial0000010, DFBA, 3365.25, 20, 168.26, 5.80, 0.06221767, 0.00000146, GVWY, 1859.75, 20, 92.99, 11.00, 0.00001128, 0.00000165
