trial0000001, DFBA, 2232.595666885376, 4, 558.15, 14.75, 0.08127636, 0.00000000, GVWY, 12032.404333114624, 36, 334.23, 18.92, 0.00000253, 0.00000016
trial0000002, DFBA, 2102.5728435516357, 4, 525.64, 15.00, 0.32658884, 0.00000058, GVWY, 13886.427156448364, 36, 385.73, 19.72, 0.00001047, 0.00000086
trial0000003, DFBA, 1418.3177509307861, 4, 354.58, 10.25, 0.53084600, 0.00000025, GVWY, 12552.682249069214, 36, 348.69, 18.47, 0.00001258, 0.00000112
trial0000004, DFBA, 2040.4687385559082, 4, 510.12, 12.00, 0.55890004, 0.00000206, GVWY, 12993.531261444092, 36, 360.93, 18.67, 0.00001296, 0.00000130
trial0000005, DFBA, 1362.6766777038574, 4, 340.67, 11.25, 0.54595227, 0.00000024, GVWY, 12222.323322296143, 36, 339.51, 18.19, 0.00001199, 0.00000112
trial0000006, DFBA, 1938.6748447418213, 4, 484.67, 11.25, 0.54929377, 0.00000156, GVWY, 13107.371118545532, 36, 364.09, 18.06, 0.00001316, 0.00000113
trial0000007, DFBA, 1618.7772960662842, 4, 404.69, 12.75, 0.54280252, 0.00000190, GVWY, 13224.593957901001, 36, 367.35, 19.17, 0.00001244, 0.00000101
trial0000008, DFBA, 1125.3019065856934, 4, 281.33, 9.25, 0.54208422, 0.00000000, GVWY, 13138.79133605957, 36, 364.97, 19.06, 0.00001482, 0.00000111
trial0000009, DFBA, 1732.879737854004, 4, 433.22, 12.50, 0.54376131, 0.00000026, GVWY, 13563.120262145996, 36, 376.75, 18.83, 0.00001328, 0.00000120
trial0000010, DFBA, 2026.9302310943604, 4, 506.73, 13.00, 0.55391617, 0.00000057, GVWY, 13079.06976890564, 36, 363.31, 19.06, 0.00001540, 0.00000099
