trial0000001, DFBA, 2094.5, 38, 55.12, 2.13, 0.00620068, 0.00000036, GVWY, 391.5, 2, 195.75, 15.50, 0.00000342, 0.00000069
trial0000002, DFBA, 1764.5, 38, 46.43, 1.87, 0.00614731, 0.00000025, GVWY, 280.5, 2, 140.25, 14.50, 0.00000688, 0.00000086
trial0000003, DFBA, 2152.0, 38, 56.63, 2.39, 0.00620018, 0.00000023, GVWY, 299.0, 2, 149.50, 13.50, 0.00000360, 0.00000062
trial0000004, DFBA, 2180.0, 38, 57.37, 2.47, 0.00638451, 0.00000016, GVWY, 261.0, 2, 130.50, 14.00, 0.00000462, 0.00000059
trial0000005, DFBA, 1811.5, 38, 47.67, 2.08, 0.00639727, 0.00000028, GVWY, 374.5, 2, 187.25, 13.50, 0.00000523, 0.00000090
trial0000006, DFBA, 1936.5, 38, 50.96, 1.92, 0.00621635, 0.00000018, GVWY, 433.5, 2, 216.75, 15.50, 0.00000254, 0.00000022
trial0000007, DFBA, 1975.0, 38, 51.97, 2.03, 0.00652201, 0.00000013, GVWY, 358.0, 2, 179.00, 14.50, 0.00000724, 0.00000043
trial0000008, DFBA, 2280.0, 38, 60.00, 2.45, 0.00672577, 0.00000021, GVWY, 381.0, 2, 190.50, 16.50, 0.00000232, 0.00000024
trial0000009, DFBA, 1908.5, 38, 50.22, 1.95, 0.00627059, 0.00000025, GVWY, 363.5, 2, 181.75, 16.00, 0.00000462, 0.00000042
trial0000010, DFBA, 1817.5, 38, 47.83, 1.92, 0.00659042, 0.00000013, GVWY, 370.5, 2, 185.25, 16.50, 0.00000363, 0.00000134
