trial0000035, DFBA, 733.5, 2, 366.75, 16.50, 0.01438405, 0.00000072, GVWY, 7479.5, 38, 196.83, 18.39, 0.00000040, 0.00000003
trial0000036, DFBA, 766.25, 2, 383.12, 18.50, 0.01497946, 0.00000017, GVWY, 8108.75, 38, 213.39, 19.50, 0.00000063, 0.00000006
trial0000037, DFBA, 764.75, 2, 382.38, 16.00, 0.01448881, 0.00000000, GVWY, 7429.25, 38, 195.51, 18.42, 0.00000074, 0.00000006
trial0000038, DFBA, 790.0, 2, 395.00, 15.00, 0.01439172, 0.00000034, GVWY, 7942.0, 38, 209.00, 19.05, 0.00000046, 0.00000000
trial0000039, DFBA, 854.75, 2, 427.38, 17.00, 0.01449678, 0.00000000, GVWY, 8317.25, 38, 218.88, 19.00, 0.00000049, 0.00000003
trial0000040, DFBA, 562.0, 2, 281.00, 13.50, 0.01485495, 0.00000000, GVWY, 8287.0, 38, 218.08, 18.45, 0.00000073, 0.00000004
trial0000041, DFBA, 725.5, 2, 362.75, 14.00, 0.01380468, 0.00000000, GVWY, 7841.5, 38, 206.36, 18.26, 0.00000048, 0.00000003
trial0000042, DFBA, 665.5, 2, 332.75, 14.00, 0.01491902, 0.00000000, GVWY, 8288.5, 38, 218.12, 18.79, 0.00000092, 0.00000003
trial0000043, DFBA, 645.25, 2, 322.62, 16.50, 0.01571598, 0.00000000, GVWY, 8545.75, 38, 224.89, 19.39, 0.00000061, 0.00000005
trial0000044, DFBA, 785.5, 2, 392.75, 16.50, 0.01507846, 0.00000000, GVWY, 7731.5, 38, 203.46, 17.82, 0.00000072, 0.00000003
trial0000045, DFBA, 650.25, 2, 325.12, 14.00, 0.01474210, 0.00000000, GVWY, 8206.75, 38, 215.97, 18.63, 0.00000072, 0.00000008
trial0000046, DFBA, 723.5, 2, 361.75, 16.50, 0.01540345, 0.00000000, GVWY, 8194.5, 38, 215.64, 18.55, 0.00000057, 0.00000007
trial0000047, DFBA, 770.0, 2, 385.00, 16.00, 0.01507564, 0.00000000, GVWY, 7667.0, 38, 201.76, 18.63, 0.00000073, 0.00000007
trial0000048, DFBA, 602.5, 2, 301.25, 15.00, 0.01593003, 0.00000037, GVWY, 8552.5, 38, 225.07, 19.74, 0.00000113, 0.00000001
trial0000049, DFBA, 680.25, 2, 340.12, 14.50, 0.01630361, 0.00000000, GVWY, 8228.75, 38, 216.55, 19.34, 0.00000093, 0.00000007
trial0000050, DFBA, 613.5, 2, 306.75, 17.50, 0.01764621, 0.00000000, GVWY, 7729.5, 38, 203.41, 18.50, 0.00000075, 0.00000003
trial0000051, DFBA, 705.25, 2, 352.62, 15.50, 0.01819628, 0.00000000, GVWY, 8064.75, 38, 212.23, 19.03, 0.00000092, 0.00000004
trial0000052, DFBA, 682.75, 2, 341.38, 16.00, 0.01707841, 0.00000069, GVWY, 7880.25, 38, 207.38, 18.79, 0.00000094, 0.00000004
trial0000053, DFBA, 898.75, 2, 449.38, 18.00, 0.01581297, 0.00000000, GVWY, 8471.25, 38, 222.93, 19.68, 0.00000081, 0.00000003
trial0000054, DFBA, 901.0, 2, 450.50, 19.00, 0.01503759, 0.00000000, GVWY, 7494.0, 38, 197.21, 18.42, 0.00000053, 0.00000002
trial0000055, DFBA, 684.0, 2, 342.00, 15.00, 0.01549974, 0.00000000, GVWY, 7868.0, 38, 207.05, 18.95, 0.00000084, 0.00000009
